transaction_id,product_id,customer_id,transaction_date,online_order,product_size
12900,93,2938,2017-08-27,0,medium
12901,89,534,2017-03-25,1,large
12902,91,3320,2017-04-03,1,medium
12903,95,2658,2017-08-09,0,large
12904,54,319,2017-10-20,0,medium
12905,56,2392,2017-11-03,0,medium
12906,12,870,2017-05-19,0,medium
12907,19,314,2017-05-02,0,medium
12908,12,2297,2017-07-21,0,medium
12909,0,1691,2017-11-23,1,large
12910,43,1831,2017-01-17,1,medium
12911,95,1475,2017-03-25,1,large
12912,0,2205,2017-01-31,1,
12913,52,1887,2017-09-04,0,medium
12914,0,3312,2017-01-25,1,medium
12915,88,3171,2017-01-18,0,medium
12916,4,1904,2017-10-24,1,medium
12917,83,1291,2017-05-04,1,large
12918,29,2325,2017-12-18,,medium
12919,16,3466,2017-10-23,0,small
12920,83,2400,2017-11-25,0,large
12921,1,630,2017-11-07,0,medium
12922,14,2006,2017-08-05,1,large
12923,39,3067,2017-10-18,0,large
12924,13,1165,2017-09-05,1,medium
12925,99,177,2017-08-16,0,small
12926,87,370,2017-02-11,0,medium
12927,76,176,2017-12-08,0,medium
12928,0,1493,2017-12-10,0,medium
12929,66,944,2017-02-19,1,small
12930,92,2836,2017-02-02,,small
12931,12,1598,2017-03-27,0,medium
12932,63,275,2017-05-24,0,medium
12933,52,454,2017-07-30,1,medium
12934,0,1009,2017-06-03,,medium
12935,5,703,2017-12-17,1,medium
12936,85,2909,2017-01-28,0,medium
12937,96,1640,2017-07-24,1,large
12938,92,2189,2017-03-31,0,large
12939,54,2476,2017-05-25,0,medium
12940,99,1301,2017-08-05,1,medium
12941,0,1103,2017-11-06,0,medium
12942,34,3034,2017-11-12,1,large
12943,37,1748,2017-03-04,1,medium
12944,3,2932,2017-02-03,0,large
12945,0,2827,2017-02-05,0,medium
12946,33,3219,2017-06-08,1,small
12947,58,2833,2017-05-29,0,medium
12948,0,2332,2017-07-16,1,medium
12949,84,1240,2017-12-11,1,medium
12950,81,766,2017-03-29,1,small
12951,0,3451,2017-06-21,0,medium
12952,60,2562,2017-04-23,0,small
12953,100,47,2017-08-22,0,medium
12954,77,3,2017-04-05,0,large
12955,3,1264,2017-02-27,0,large
12956,81,1318,2017-10-05,0,small
12957,0,1405,2017-10-07,1,large
12958,44,942,2017-05-31,0,medium
12959,6,2697,2017-03-19,1,medium
12960,22,2433,2017-03-10,1,medium
12961,11,1641,2017-02-27,0,medium
12962,2,1522,2017-01-29,1,medium
12963,99,2685,2017-04-02,1,medium
12964,63,517,2017-07-09,0,medium
12965,88,2812,2017-03-14,0,small
12966,0,1724,2017-04-22,1,medium
12967,99,1198,2017-10-23,1,small
12968,32,2947,2017-08-02,0,medium
12969,0,234,2017-04-08,1,
12970,9,3061,2017-08-07,0,medium
12971,86,1969,2017-12-13,1,medium
12972,13,499,2017-01-22,0,medium
12973,70,2963,2017-05-31,0,medium
12974,25,1068,2017-08-25,0,medium
12975,39,145,2017-11-15,0,large
12976,91,1948,2017-05-17,0,medium
12977,31,3391,2017-11-08,1,medium
12978,40,1950,2017-08-24,0,medium
12979,4,1546,2017-01-23,1,medium
12980,1,1199,2017-03-31,0,medium
12981,72,1178,2017-10-20,0,medium
12982,3,1503,2017-06-07,0,large
12983,12,721,2017-12-26,0,medium
12984,77,143,2017-01-26,1,large
12985,17,2212,2017-07-04,1,medium
12986,0,993,2017-06-09,1,medium
12987,0,1357,2017-06-01,1,medium
12988,40,2492,2017-08-12,1,large
12989,11,1404,2017-04-09,1,medium
12990,43,2113,2017-06-29,0,medium
12991,0,1650,2017-05-09,0,medium
12992,30,3291,2017-07-08,1,medium
12993,59,979,2017-02-25,1,small
12994,95,2245,2017-10-17,1,large
12995,8,1176,2017-08-25,0,small
12996,47,1597,2017-04-09,1,small
12997,50,963,2017-07-11,0,medium
12998,86,856,2017-07-03,1,medium
12999,40,2551,2017-04-09,0,medium
13000,41,1762,2017-05-31,1,medium
13001,63,1868,2017-12-04,1,medium
13002,30,499,2017-11-05,1,medium
13003,8,1644,2017-04-11,0,small
13004,78,3217,2017-09-27,1,large
13005,98,233,2017-05-15,1,medium
13006,21,2277,2017-11-24,1,medium
13007,82,28,2017-07-16,0,medium
13008,88,2976,2017-04-24,0,medium
13009,17,1818,2017-06-30,0,medium
13010,0,1966,2017-03-09,0,large
13011,0,1492,2017-12-25,1,
13012,90,1587,2017-04-02,1,medium
13013,16,2001,2017-05-11,1,small
13014,13,1667,2017-10-15,0,medium
13015,58,2620,2017-10-08,0,medium
13016,78,2464,2017-11-05,0,large
13017,57,757,2017-08-17,1,large
13018,6,2454,2017-06-30,0,medium
13019,96,2484,2017-03-05,0,small
13020,30,1899,2017-10-08,0,medium
13021,93,1294,2017-07-07,0,medium
13022,99,2419,2017-04-24,1,small
13023,51,2523,2017-10-15,1,medium
13024,85,566,2017-11-08,1,medium
13025,0,507,2017-07-22,,
13026,0,2981,2017-11-08,1,medium
13027,31,3182,2017-10-07,0,medium
13028,0,255,2017-02-25,1,
13029,0,1659,2017-06-05,1,medium
13030,44,435,2017-02-02,0,medium
13031,95,1945,2017-06-04,0,medium
13032,96,2864,2017-05-22,0,small
13033,49,2643,2017-04-26,0,medium
13034,58,1882,2017-03-28,1,medium
13035,28,2383,2017-05-16,1,small
13036,47,3029,2017-01-09,0,small
13037,17,1302,2017-03-21,1,medium
13038,12,1823,2017-01-04,0,large
13039,59,1668,2017-07-27,0,large
13040,99,1999,2017-05-17,1,medium
13041,44,2600,2017-01-27,0,medium
13042,92,740,2017-07-22,1,small
13043,0,337,2017-10-17,0,medium
13044,86,2696,2017-08-01,1,medium
13045,22,2461,2017-02-28,0,medium
13046,7,1361,2017-12-02,1,medium
13047,0,246,2017-10-17,0,medium
13048,25,2594,2017-04-01,1,medium
13049,72,2122,2017-12-22,0,medium
13050,98,1658,2017-02-02,0,medium
13051,82,2763,2017-09-09,1,medium
13052,12,3201,2017-02-09,1,medium
13053,18,2956,2017-08-27,1,medium
13054,59,1591,2017-12-01,1,large
13055,82,674,2017-03-25,0,medium
13056,77,2884,2017-05-14,1,large
13057,78,280,2017-10-31,,large
13058,96,5,2017-05-26,1,small
13059,0,2059,2017-06-20,0,medium
13060,46,509,2017-01-10,1,medium
13061,66,2014,2017-09-29,0,small
13062,45,2328,2017-08-01,0,medium
13063,3,2592,2017-06-06,1,large
13064,43,295,2017-08-18,1,medium
13065,65,3196,2017-05-09,0,medium
13066,38,3120,2017-01-20,1,medium
13067,45,84,2017-01-21,0,medium
13068,66,2710,2017-04-28,1,small
13069,79,2588,2017-07-05,0,large
13070,15,3047,2017-11-26,0,medium
13071,100,2060,2017-09-18,1,medium
13072,71,679,2017-02-15,1,large
13073,9,530,2017-07-21,0,medium
13074,41,3402,2017-08-24,1,medium
13075,32,1462,2017-08-26,1,medium
13076,92,558,2017-07-19,1,small
13077,77,1627,2017-12-06,1,large
13078,68,1043,2017-03-01,0,medium
13079,4,1817,2017-08-31,0,medium
13080,35,429,2017-07-28,0,medium
13081,24,1723,2017-10-12,0,large
13082,41,2566,2017-09-10,1,medium
13083,87,2180,2017-01-11,1,medium
13084,77,2149,2017-11-14,1,medium
13085,15,1818,2017-04-01,1,medium
13086,1,2806,2017-02-06,0,medium
13087,17,3077,2017-04-14,1,medium
13088,1,2402,2017-10-13,1,medium
13089,82,719,2017-01-12,1,medium
13090,65,2680,2017-12-14,0,medium
13091,4,2338,2017-07-30,0,medium
13092,54,1572,2017-05-13,0,medium
13093,66,3030,2017-12-06,0,small
13094,56,1825,2017-07-10,1,medium
13095,29,3286,2017-06-19,0,medium
13096,97,2509,2017-09-12,0,large
13097,3,691,2017-06-11,1,large
13098,51,2366,2017-07-09,1,medium
13099,27,1337,2017-07-05,1,medium
13100,90,344,2017-02-12,1,medium
13101,12,1357,2017-06-01,1,large
13102,39,2515,2017-12-06,1,large
13103,50,3012,2017-02-14,1,small
13104,100,384,2017-07-29,0,medium
13105,24,727,2017-09-21,0,large
13106,1,3351,2017-07-09,1,medium
13107,69,3340,2017-01-28,0,medium
13108,24,3377,2017-03-08,0,large
13109,18,767,2017-05-25,0,medium
13110,26,381,2017-02-03,0,medium
13111,81,2067,2017-08-01,1,small
13112,65,630,2017-08-05,0,medium
13113,10,1008,2017-12-13,0,medium
13114,95,2710,2017-08-04,0,large
13115,89,2156,2017-09-08,0,large
13116,0,1004,2017-05-31,1,medium
13117,3,195,2017-03-08,0,large
13118,0,216,2017-04-18,0,medium
13119,35,3395,2017-11-14,0,medium
13120,5,3392,2017-10-17,0,medium
13121,53,1510,2017-02-14,1,medium
13122,96,204,2017-12-03,1,small
13123,2,1289,2017-03-21,0,medium
13124,63,320,2017-08-03,0,medium
13125,61,3382,2017-07-26,0,small
13126,29,1504,2017-12-25,1,medium
13127,64,1363,2017-07-10,0,large
13128,69,2033,2017-02-09,0,large
13129,2,1239,2017-07-18,0,medium
13130,0,234,2017-12-19,0,medium
13131,54,2338,2017-03-06,1,medium
13132,99,428,2017-03-21,0,small
13133,17,2839,2017-05-26,0,medium
13134,22,752,2017-02-26,0,medium
13135,55,1149,2017-04-09,0,large
13136,29,154,2017-10-20,1,medium
13137,84,3420,2017-07-24,0,medium
13138,10,2528,2017-10-08,0,medium
13139,2,237,2017-02-26,1,small
13140,49,3158,2017-12-14,0,medium
13141,0,2255,2017-07-31,0,
13142,53,3201,2017-11-13,1,medium
13143,37,2464,2017-12-26,0,medium
13144,27,2805,2017-02-17,0,medium
13145,58,2164,2017-07-17,0,medium
13146,1,1900,2017-10-24,0,medium
13147,1,1991,2017-10-20,1,medium
13148,3,95,2017-11-22,0,large
13149,39,2412,2017-04-28,1,large
13150,50,2739,2017-01-30,1,medium
13151,33,1278,2017-10-27,1,small
13152,90,2239,2017-11-28,1,medium
13153,66,307,2017-12-15,0,small
13154,27,2607,2017-01-11,1,medium
13155,62,233,2017-07-25,0,medium
13156,38,887,2017-07-27,0,large
13157,38,3116,2017-02-17,1,medium
13158,44,1881,2017-03-19,1,medium
13159,79,2906,2017-09-04,1,medium
13160,2,2163,2017-04-09,0,medium
13161,54,2865,2017-07-29,0,medium
13162,64,3089,2017-04-09,1,large
13163,57,2321,2017-06-04,0,large
13164,27,198,2017-09-27,1,medium
13165,24,261,2017-03-13,0,large
13166,20,383,2017-07-12,1,small
13167,74,3364,2017-04-24,0,medium
13168,21,2444,2017-05-31,0,medium
13169,11,1817,2017-03-08,1,small
13170,51,702,2017-02-14,1,medium
13171,0,3372,2017-10-28,1,medium
13172,84,1519,2017-12-22,1,medium
13173,3,195,2017-03-29,1,large
13174,41,537,2017-11-11,1,medium
13175,58,224,2017-08-08,1,medium
13176,0,3239,2017-10-16,0,medium
13177,53,702,2017-10-29,0,medium
13178,57,1289,2017-03-04,1,large
13179,37,2179,2017-04-27,1,medium
13180,41,637,2017-02-20,0,medium
13181,60,823,2017-05-29,1,small
13182,58,2150,2017-06-16,0,medium
13183,14,85,2017-04-07,1,small
13184,54,346,2017-05-22,0,medium
13185,9,1011,2017-05-02,0,small
13186,74,477,2017-04-25,1,medium
13187,22,997,2017-02-10,0,medium
13188,68,2542,2017-11-17,0,medium
13189,70,2593,2017-07-12,0,medium
13190,29,1874,2017-09-10,0,medium
13191,3,3406,2017-05-08,1,large
13192,82,1195,2017-12-11,0,medium
13193,25,1577,2017-05-17,1,medium
13194,85,451,2017-01-23,1,medium
13195,50,902,2017-12-16,0,small
13196,76,418,2017-09-07,1,medium
13197,69,1565,2017-10-28,1,large
13198,18,748,2017-04-22,0,medium
13199,63,936,2017-09-07,1,medium
13200,96,2874,2017-01-21,0,small
13201,1,1213,2017-02-05,1,large
13202,80,2913,2017-02-24,0,medium
13203,66,1177,2017-08-18,1,small
13204,43,887,2017-01-26,0,medium
13205,10,931,2017-01-16,1,medium
13206,21,1084,2017-06-14,0,large
13207,38,2106,2017-12-27,1,large
13208,57,3374,2017-12-29,0,large
13209,0,2180,2017-03-15,1,medium
13210,9,1709,2017-08-17,0,medium
13211,16,2716,2017-01-17,0,small
13212,23,2624,2017-02-17,,small
13213,85,1550,2017-04-25,1,medium
13214,18,1229,2017-02-12,1,medium
13215,67,2206,2017-06-26,1,medium
13216,30,1351,2017-12-03,0,medium
13217,0,228,2017-03-22,0,medium
13218,67,2110,2017-08-21,1,large
13219,38,945,2017-09-02,0,large
13220,82,490,2017-02-26,0,medium
13221,83,1682,2017-10-09,1,large
13222,74,446,2017-08-23,0,medium
13223,44,1887,2017-11-17,,medium
13224,61,863,2017-06-04,1,medium
13225,25,464,2017-06-07,1,medium
13226,41,1906,2017-12-29,1,medium
13227,82,1792,2017-05-03,0,medium
13228,3,3419,2017-03-01,0,large
13229,54,3057,2017-06-23,1,medium
13230,61,56,2017-02-23,0,medium
13231,98,3457,2017-05-14,0,medium
13232,80,1801,2017-03-23,1,medium
13233,72,542,2017-02-13,1,medium
13234,15,718,2017-11-26,1,medium
13235,87,2082,2017-08-19,1,medium
13236,82,855,2017-06-27,0,medium
13237,32,1134,2017-02-26,1,medium
13238,59,1408,2017-11-28,1,small
13239,20,1938,2017-02-24,1,small
13240,55,3131,2017-12-13,0,large
13241,87,1749,2017-06-04,1,medium
13242,72,3086,2017-06-05,0,medium
13243,75,2507,2017-06-11,0,large
13244,26,317,2017-05-25,0,medium
13245,0,1356,2017-12-07,0,medium
13246,28,619,2017-09-25,0,small
13247,16,1542,2017-02-15,1,small
13248,53,420,2017-03-18,1,medium
13249,15,3284,2017-01-26,0,medium
13250,0,1034,2017-01-07,1,large
13251,94,2185,2017-08-16,1,large
13252,21,1692,2017-04-27,1,large
13253,49,3202,2017-08-18,1,medium
13254,79,510,2017-11-01,1,medium
13255,81,44,2017-11-25,0,small
13256,90,2708,2017-06-22,1,medium
13257,3,3059,2017-03-01,1,large
13258,86,3337,2017-12-24,1,medium
13259,64,2698,2017-07-02,1,small
13260,89,793,2017-12-07,1,large
13261,88,2511,2017-01-25,0,medium
13262,87,3032,2017-01-24,1,medium
13263,11,2222,2017-08-02,1,medium
13264,95,2353,2017-01-05,0,large
13265,73,339,2017-07-05,1,medium
13266,4,8,2017-10-04,0,medium
13267,3,2308,2017-08-11,0,large
13268,38,1766,2017-06-06,0,medium
13269,30,2204,2017-03-22,1,medium
13270,2,785,2017-06-19,0,medium
13271,85,672,2017-11-10,0,medium
13272,53,3477,2017-02-27,0,medium
13273,58,1537,2017-10-14,0,medium
13274,4,2042,2017-09-17,0,medium
13275,77,1361,2017-11-15,0,large
13276,31,566,2017-02-27,0,medium
13277,3,363,2017-02-19,1,large
13278,93,3399,2017-11-23,1,medium
13279,85,2925,2017-09-28,0,medium
13280,48,2856,2017-11-10,0,medium
13281,38,1158,2017-06-10,1,medium
13282,39,2269,2017-06-06,0,large
13283,43,2111,2017-09-13,0,medium
13284,45,1205,2017-02-01,,medium
13285,47,3,2017-09-04,0,small
13286,0,1711,2017-07-01,1,medium
13287,63,495,2017-02-18,0,medium
13288,20,1267,2017-03-22,1,small
13289,57,1272,2017-07-25,0,large
13290,67,2648,2017-11-25,0,medium
13291,95,1317,2017-12-20,0,large
13292,52,1357,2017-08-22,,large
13293,15,1973,2017-03-20,0,medium
13294,64,2044,2017-08-22,0,large
13295,19,2167,2017-08-06,1,large
13296,13,2187,2017-09-25,0,medium
13297,70,3113,2017-03-21,1,medium
13298,64,2182,2017-04-01,1,small
13299,41,1897,2017-10-29,1,medium
13300,8,1511,2017-09-13,0,small
13301,34,2953,2017-10-16,0,medium
13302,75,1210,2017-08-14,1,large
13303,0,2199,2017-12-06,1,medium
13304,6,520,2017-11-07,0,medium
13305,65,574,2017-02-12,0,medium
13306,8,1308,2017-03-03,1,small
13307,44,1231,2017-01-15,1,medium
13308,84,1412,2017-06-01,1,medium
13309,93,114,2017-06-21,1,medium
13310,94,2824,2017-01-03,1,large
13311,83,612,2017-12-29,1,large
13312,12,2766,2017-07-05,1,large
13313,35,1138,2017-04-07,0,medium
13314,46,2380,2017-10-04,,medium
13315,80,2932,2017-02-01,1,medium
13316,83,703,2017-01-12,0,large
13317,1,1790,2017-07-03,1,medium
13318,29,2662,2017-10-29,0,medium
13319,50,1191,2017-03-18,0,small
13320,82,1439,2017-05-04,1,medium
13321,0,246,2017-10-13,1,medium
13322,66,1968,2017-01-02,1,small
13323,7,2475,2017-01-26,1,medium
13324,0,453,2017-02-21,1,medium
13325,12,2570,2017-07-05,1,medium
13326,29,991,2017-02-10,1,medium
13327,71,1264,2017-08-14,0,large
13328,3,1866,2017-02-21,1,large
13329,74,655,2017-01-06,1,medium
13330,77,1156,2017-03-23,0,large
13331,13,2446,2017-01-24,1,medium
13332,49,3093,2017-07-14,0,large
13333,38,1635,2017-03-18,1,medium
13334,0,2399,2017-10-24,1,medium
13335,56,844,2017-05-22,1,small
13336,15,2833,2017-10-15,1,medium
13337,40,2727,2017-03-08,0,large
13338,66,938,2017-01-06,0,small
13339,43,413,2017-02-18,1,medium
13340,6,1889,2017-06-21,1,medium
13341,68,1750,2017-03-15,0,medium
13342,54,1870,2017-06-11,0,medium
13343,3,2430,2017-09-06,0,large
13344,0,847,2017-01-28,1,
13345,0,1319,2017-03-24,0,
13346,55,114,2017-05-17,0,large
13347,0,2124,2017-04-30,0,medium
13348,12,1378,2017-12-13,1,medium
13349,24,1106,2017-02-07,0,large
13350,0,2943,2017-09-20,0,medium
13351,12,2898,2017-07-12,0,medium
13352,31,3251,2017-06-05,0,medium
13353,57,134,2017-02-03,0,large
13354,38,3394,2017-12-11,1,medium
13355,50,1353,2017-09-23,0,small
13356,62,2358,2017-05-05,0,medium
13357,28,2726,2017-03-20,,small
13358,52,1511,2017-06-12,1,medium
13359,28,540,2017-05-24,0,small
13360,79,3143,2017-11-04,0,medium
13361,0,169,2017-10-25,1,medium
13362,85,1681,2017-05-02,0,medium
13363,13,395,2017-01-05,0,medium
13364,26,2268,2017-07-02,0,medium
13365,96,2138,2017-04-05,0,large
13366,18,776,2017-06-04,0,medium
13367,88,2636,2017-07-01,1,small
13368,18,1658,2017-01-01,1,medium
13369,0,1010,2017-01-10,1,
13370,63,1330,2017-01-08,1,medium
13371,22,85,2017-05-20,0,medium
13372,23,2476,2017-10-23,0,medium
13373,39,2995,2017-10-05,0,large
13374,97,751,2017-08-22,1,large
13375,24,2342,2017-10-22,0,large
13376,27,321,2017-01-18,0,medium
13377,55,450,2017-07-23,0,large
13378,9,1698,2017-07-20,0,medium
13379,6,285,2017-08-30,1,medium
13380,0,1043,2017-08-22,1,
13381,0,3193,2017-02-21,1,medium
13382,46,1213,2017-05-12,0,medium
13383,89,1670,2017-09-26,0,large
13384,59,2630,2017-03-30,1,large
13385,83,1407,2017-01-27,0,large
13386,53,2470,2017-09-25,0,medium
13387,2,1732,2017-03-01,0,medium
13388,28,1542,2017-07-10,0,small
13389,46,2144,2017-05-06,0,medium
13390,35,995,2017-07-06,0,medium
13391,61,2391,2017-09-22,0,medium
13392,46,2103,2017-07-28,1,medium
13393,98,2061,2017-02-03,0,medium
13394,69,288,2017-02-14,1,large
13395,82,3179,2017-04-06,1,medium
13396,35,394,2017-09-14,1,medium
13397,26,2649,2017-03-22,0,medium
13398,98,344,2017-08-20,0,medium
13399,59,314,2017-02-13,0,small
13400,54,2770,2017-01-08,1,medium
13401,12,1864,2017-12-06,0,medium
13402,82,871,2017-09-16,0,medium
13403,51,2372,2017-09-04,0,medium
13404,98,2571,2017-11-15,1,medium
13405,16,2292,2017-07-04,1,small
13406,25,772,2017-03-02,0,medium
13407,74,3431,2017-10-08,1,medium
13408,52,502,2017-08-21,,medium
13409,5,2748,2017-11-10,0,medium
13410,25,826,2017-08-05,1,medium
13411,22,2052,2017-03-24,1,medium
13412,57,1531,2017-03-11,1,large
13413,33,1748,2017-12-18,1,small
13414,45,314,2017-12-10,1,medium
13415,97,2965,2017-10-01,1,medium
13416,76,3254,2017-05-08,0,medium
13417,91,2413,2017-08-24,1,medium
13418,90,889,2017-02-17,1,medium
13419,4,458,2017-01-19,1,medium
13420,73,2881,2017-07-14,0,medium
13421,88,3195,2017-06-28,1,medium
13422,18,607,2017-11-02,0,medium
13423,0,575,2017-03-31,1,medium
13424,2,1,2017-02-21,0,medium
13425,8,903,2017-05-30,1,small
13426,66,2608,2017-03-20,0,small
13427,27,437,2017-07-12,0,medium
13428,99,1859,2017-10-13,0,small
13429,93,1664,2017-01-17,0,medium
13430,69,2946,2017-06-08,1,medium
13431,3,2202,2017-11-02,1,large
13432,74,2455,2017-10-16,0,medium
13433,12,2574,2017-01-18,1,medium
13434,88,594,2017-04-18,0,medium
13435,22,2223,2017-11-06,1,medium
13436,20,151,2017-02-12,1,small
13437,33,2264,2017-04-21,1,small
13438,99,3021,2017-06-01,1,medium
13439,0,999,2017-11-06,,medium
13440,64,2837,2017-07-30,0,large
13441,0,511,2017-11-19,0,medium
13442,1,1254,2017-04-25,1,medium
13443,68,1216,2017-03-13,0,medium
13444,95,284,2017-08-19,1,medium
13445,1,3237,2017-07-06,1,medium
13446,83,1218,2017-11-08,0,large
13447,58,1684,2017-12-14,0,medium
13448,0,1647,2017-05-02,1,medium
13449,1,1721,2017-04-19,1,large
13450,5,2461,2017-01-22,1,medium
13451,67,1890,2017-06-24,0,medium
13452,53,3249,2017-11-21,1,medium
13453,71,80,2017-01-31,1,large
13454,41,1078,2017-03-19,0,medium
13455,84,3400,2017-07-26,0,medium
13456,28,209,2017-06-20,1,small
13457,7,1320,2017-03-24,1,small
13458,14,1433,2017-08-21,1,small
13459,19,1828,2017-03-12,1,large
13460,0,2015,2017-10-29,1,
13461,1,3451,2017-07-06,1,large
13462,29,2299,2017-06-30,0,medium
13463,52,3304,2017-09-11,1,medium
13464,10,294,2017-03-05,1,medium
13465,46,2912,2017-03-24,1,medium
13466,51,2072,2017-07-09,1,medium
13467,62,3226,2017-05-17,0,medium
13468,58,2767,2017-04-18,0,medium
13469,12,3498,2017-02-03,1,medium
13470,90,3093,2017-10-23,1,medium
13471,11,805,2017-05-01,1,medium
13472,1,3489,2017-09-13,0,medium
13473,31,2428,2017-11-14,1,medium
13474,57,2336,2017-10-17,0,large
13475,36,37,2017-03-05,1,medium
13476,42,1228,2017-08-20,1,small
13477,53,3304,2017-09-30,1,medium
13478,41,835,2017-01-11,0,medium
13479,28,2226,2017-08-22,1,small
13480,41,876,2017-04-15,0,medium
13481,36,2598,2017-08-07,1,medium
13482,35,3080,2017-12-12,0,medium
13483,0,298,2017-07-27,0,medium
13484,66,621,2017-11-15,0,medium
13485,40,237,2017-02-28,1,large
13486,17,13,2017-11-17,0,large
13487,80,1492,2017-11-26,1,medium
13488,16,3191,2017-11-24,0,small
13489,88,1332,2017-11-10,0,medium
13490,53,1236,2017-07-09,1,medium
13491,66,2845,2017-11-13,0,small
13492,11,3340,2017-08-20,1,medium
13493,5,42,2017-09-10,0,medium
13494,15,1531,2017-04-07,0,medium
13495,43,425,2017-01-24,0,medium
13496,21,917,2017-04-08,0,large
13497,28,64,2017-01-09,0,small
13498,91,2460,2017-07-03,1,medium
13499,1,2252,2017-08-22,0,large
13500,15,2560,2017-02-20,1,medium
13501,16,775,2017-10-23,1,small
13502,0,1200,2017-02-10,0,medium
13503,77,462,2017-02-09,1,large
13504,66,1771,2017-05-06,1,small
13505,76,3266,2017-07-12,0,medium
13506,45,2448,2017-12-24,1,medium
13507,13,377,2017-12-19,1,medium
13508,94,2611,2017-12-28,1,large
13509,24,3231,2017-07-31,0,large
13510,80,2208,2017-06-28,0,medium
13511,48,2816,2017-08-03,1,medium
13512,1,2367,2017-07-17,,medium
13513,13,1127,2017-03-25,0,medium
13514,77,3038,2017-11-14,1,medium
13515,39,787,2017-04-01,1,large
13516,38,1377,2017-10-15,0,medium
13517,17,1110,2017-07-22,1,large
13518,46,1224,2017-04-05,0,medium
13519,21,2264,2017-07-19,1,large
13520,0,975,2017-05-19,1,
13521,3,2662,2017-04-22,1,large
13522,67,1834,2017-01-17,0,large
13523,67,3441,2017-07-26,0,large
13524,45,795,2017-12-12,1,medium
13525,29,2130,2017-04-22,0,medium
13526,17,1440,2017-01-13,1,large
13527,16,3264,2017-09-06,1,small
13528,4,1166,2017-07-16,1,medium
13529,37,832,2017-11-28,1,medium
13530,43,1555,2017-08-19,0,medium
13531,43,2623,2017-02-19,,medium
13532,3,1677,2017-06-04,1,large
13533,4,364,2017-08-19,1,medium
13534,2,2985,2017-01-17,0,medium
13535,31,2540,2017-12-10,0,medium
13536,96,2844,2017-11-13,1,small
13537,10,710,2017-10-24,0,medium
13538,0,3437,2017-01-25,0,medium
